Date Time,Pressure (KPa) c:1,Wind Speed (m/s) c:2,Gust Speed (m/s) c:3,Wind Direction (ø) c:4,PAR (µmol/m²/s) c:5,Rain (mm) c:6,Temp (°C) c:7,RH (%) c:8
16/07/2018 18:10:00,101.4350,2.01,5.03,2.8,911.2,0.00,23.689,52.700
16/07/2018 18:20:00,101.4250,2.01,4.53,4.2,861.2,0.00,23.737,52.300
16/07/2018 18:30:00,101.4150,2.01,5.03,2.8,816.2,0.00,23.593,52.700
16/07/2018 18:40:00,101.4050,2.52,4.53,2.8,766.2,0.00,23.497,52.500
16/07/2018 18:50:00,101.4150,2.01,5.03,355.2,726.2,0.00,23.785,52.600
16/07/2018 19:00:00,101.4050,2.01,5.03,1.4,668.7,0.00,23.593,52.600
16/07/2018 19:10:00,101.4050,2.01,4.53,2.8,616.2,0.00,23.400,52.900
16/07/2018 19:20:00,101.4050,2.01,5.03,355.2,568.7,0.00,23.376,53.200
16/07/2018 19:30:00,101.4050,2.01,4.03,1.4,523.7,0.00,23.160,53.700
16/07/2018 19:40:00,101.4050,2.01,4.03,353.8,476.2,0.00,22.848,54.200
16/07/2018 19:50:00,101.3950,2.01,4.03,355.2,431.2,0.00,22.729,54.300
16/07/2018 20:00:00,101.3950,1.51,4.03,355.2,386.2,0.00,22.585,54.900
16/07/2018 20:10:00,101.3950,1.51,4.03,1.4,333.7,0.00,22.250,55.000
16/07/2018 20:20:00,101.3950,1.51,4.53,2.8,291.2,0.00,22.202,55.500
16/07/2018 20:30:00,101.3950,1.51,4.53,5.6,248.7,0.00,21.915,55.600
16/07/2018 20:40:00,101.3950,1.51,4.03,0.0,203.7,0.00,21.652,56.000
16/07/2018 20:50:00,101.4050,1.51,3.52,2.8,163.7,0.00,21.342,56.500
16/07/2018 21:00:00,101.4150,1.51,3.52,5.6,126.2,0.00,21.079,57.400
16/07/2018 21:10:00,101.4250,1.51,3.02,5.6,96.2,0.00,20.793,58.600
16/07/2018 21:20:00,101.4450,1.01,4.03,5.6,71.2,0.00,20.555,59.100
16/07/2018 21:30:00,101.4450,1.51,4.03,1.4,48.7,0.00,20.293,58.500
16/07/2018 21:40:00,101.4450,1.51,3.52,1.4,33.7,0.00,19.936,58.300
16/07/2018 21:50:00,101.4550,1.01,3.02,355.2,21.2,0.00,19.318,61.200
16/07/2018 22:00:00,101.4650,1.01,3.02,355.2,11.2,0.00,19.032,64.000
16/07/2018 22:10:00,101.4550,1.01,3.02,351.0,6.2,0.00,18.723,66.100
16/07/2018 22:20:00,101.4450,1.01,3.02,346.8,1.2,0.00,18.580,67.600
16/07/2018 22:30:00,101.4450,0.50,2.52,355.2,1.2,0.00,18.366,70.000
16/07/2018 22:40:00,101.4450,0.50,2.52,344.0,1.2,0.00,18.176,72.400
16/07/2018 22:50:00,101.4450,0.50,2.52,355.2,1.2,0.00,17.867,74.400
16/07/2018 23:00:00,101.4450,0.50,3.02,355.2,1.2,0.00,17.867,75.900
16/07/2018 23:10:00,101.4450,0.50,2.52,2.8,1.2,0.00,17.677,76.900
16/07/2018 23:20:00,101.4350,0.00,1.51,4.2,1.2,0.00,17.534,78.300
16/07/2018 23:30:00,101.4350,0.00,1.51,4.2,1.2,0.00,17.368,79.800
16/07/2018 23:40:00,101.4350,0.00,1.51,4.2,1.2,0.00,17.272,81.300
16/07/2018 23:50:00,101.4350,0.00,0.50,4.2,1.2,0.00,16.749,81.600
17/07/2018 00:00:00,101.4350,0.00,0.50,4.2,1.2,0.00,16.296,83.400
17/07/2018 00:10:00,101.4350,0.00,0.50,4.2,1.2,0.00,15.963,85.500
17/07/2018 00:20:00,101.4250,0.00,0.00,4.2,1.2,0.00,15.724,86.400
17/07/2018 00:30:00,101.4250,0.00,0.50,4.2,1.2,0.00,15.676,87.100
17/07/2018 00:40:00,101.4250,0.00,1.01,4.2,1.2,0.00,16.129,87.500
17/07/2018 00:50:00,101.4250,0.00,1.01,4.2,1.2,0.00,16.201,87.100
17/07/2018 01:00:00,101.4250,0.00,1.01,4.2,1.2,0.00,16.558,86.500
17/07/2018 01:10:00,101.4250,0.00,1.51,4.2,1.2,0.00,16.630,85.500
17/07/2018 01:20:00,101.4250,0.00,0.50,4.2,1.2,0.00,16.415,85.300
17/07/2018 01:30:00,101.4150,0.00,1.51,4.2,1.2,0.00,16.701,85.400
17/07/2018 01:40:00,101.4150,0.00,1.01,4.2,1.2,0.00,16.392,85.300
17/07/2018 01:50:00,101.4050,0.00,0.00,4.2,1.2,0.00,14.505,86.200
17/07/2018 02:00:00,101.4150,0.00,0.00,4.2,1.2,0.00,13.978,88.100
17/07/2018 02:10:00,101.4250,0.00,1.51,22.5,1.2,0.00,13.834,90.800
17/07/2018 02:20:00,101.4250,0.00,1.01,30.9,1.2,0.00,14.170,92.200
17/07/2018 02:30:00,101.4250,0.00,1.01,30.9,1.2,0.00,13.642,92.300
17/07/2018 02:40:00,101.4150,0.00,0.50,30.9,1.2,0.00,13.618,92.700
17/07/2018 02:50:00,101.4150,0.00,1.01,30.9,1.2,0.00,13.714,93.100
17/07/2018 03:00:00,101.4050,0.00,0.50,30.9,1.2,0.00,13.425,93.200
17/07/2018 03:10:00,101.3950,0.00,0.50,30.9,1.2,0.00,13.329,93.500
17/07/2018 03:20:00,101.3950,0.00,0.50,30.9,1.2,0.00,12.775,93.500
17/07/2018 03:30:00,101.3850,0.00,0.50,30.9,1.2,0.00,12.558,93.900
17/07/2018 03:40:00,101.3850,0.00,0.50,30.9,1.2,0.00,12.461,94.500
17/07/2018 03:50:00,101.3850,0.00,0.00,30.9,1.2,0.00,12.534,94.700
17/07/2018 04:00:00,101.3850,0.00,0.00,30.9,1.2,0.00,13.040,94.900
17/07/2018 04:10:00,101.3850,0.00,0.50,30.9,1.2,0.00,12.775,95.100
17/07/2018 04:20:00,101.3850,0.00,0.00,30.9,1.2,0.00,12.413,94.900
17/07/2018 04:30:00,101.3850,0.00,0.00,30.9,1.2,0.00,13.161,95.500
17/07/2018 04:40:00,101.3850,0.00,0.50,30.9,1.2,0.00,13.137,95.200
17/07/2018 04:50:00,101.3750,0.00,1.01,30.9,1.2,0.00,13.064,95.000
17/07/2018 05:00:00,101.3750,0.00,0.50,30.9,1.2,0.00,12.992,94.900
17/07/2018 05:10:00,101.3750,0.00,0.50,30.9,6.2,0.00,12.606,94.800
17/07/2018 05:20:00,101.3650,0.00,0.50,30.9,13.7,0.00,12.558,95.000
17/07/2018 05:30:00,101.3650,0.00,0.00,30.9,23.7,0.00,12.219,95.000
17/07/2018 05:40:00,101.3550,0.00,0.50,30.9,33.7,0.00,12.727,95.400
17/07/2018 05:50:00,101.3550,0.00,0.50,30.9,46.2,0.00,12.727,95.500
17/07/2018 06:00:00,101.3650,0.00,1.01,30.9,71.2,0.00,12.799,95.500
17/07/2018 06:10:00,101.3550,0.00,1.01,30.9,121.2,0.00,13.040,95.100
17/07/2018 06:20:00,101.3650,0.00,1.01,30.9,153.7,0.00,13.209,94.600
17/07/2018 06:30:00,101.3650,0.00,1.01,30.9,203.7,0.00,13.666,94.000
17/07/2018 06:40:00,101.3550,0.00,1.01,30.9,213.7,0.00,14.026,93.300
17/07/2018 06:50:00,101.3350,0.00,1.51,30.9,228.7,0.00,14.337,92.400
17/07/2018 07:00:00,101.3350,0.00,0.50,30.9,311.2,0.00,15.127,91.700
17/07/2018 07:10:00,101.3450,0.00,0.50,30.9,363.7,0.00,16.368,90.200
17/07/2018 07:20:00,101.3650,0.00,0.50,30.9,411.2,0.00,17.058,88.300
17/07/2018 07:30:00,101.3650,0.00,0.50,29.5,458.7,0.00,17.582,85.900
17/07/2018 07:40:00,101.3650,0.00,0.50,29.5,508.7,0.00,18.461,85.200
17/07/2018 07:50:00,101.3450,0.00,1.01,29.5,561.2,0.00,19.246,81.300
17/07/2018 08:00:00,101.3450,0.00,1.51,29.5,563.7,0.00,19.746,78.800
17/07/2018 08:10:00,101.3550,0.00,1.01,29.5,396.2,0.00,19.460,78.200
17/07/2018 08:20:00,101.3650,0.00,1.51,29.5,548.7,0.00,20.484,77.800
17/07/2018 08:30:00,101.3550,0.00,1.51,29.5,371.2,0.00,20.246,76.000
17/07/2018 08:40:00,101.3450,0.00,1.01,29.5,376.2,0.00,20.198,75.000
17/07/2018 08:50:00,101.3450,0.00,1.01,29.5,526.2,0.00,21.199,74.400
17/07/2018 09:00:00,101.3350,0.00,1.01,29.5,823.7,0.00,22.417,73.200
17/07/2018 09:10:00,101.3450,0.00,1.01,29.5,866.2,0.00,22.920,70.600
17/07/2018 09:20:00,101.3450,0.00,1.01,29.5,1001.2,0.00,23.761,68.800
17/07/2018 09:30:00,101.3450,0.00,0.50,29.5,886.2,0.00,23.593,66.800
17/07/2018 09:40:00,101.3450,0.00,0.50,29.5,878.7,0.00,23.569,66.300
17/07/2018 09:50:00,101.3350,0.00,1.51,29.5,1026.2,0.00,23.424,64.700
17/07/2018 10:00:00,101.3250,0.00,1.51,29.5,1113.7,0.00,24.508,61.700
17/07/2018 10:10:00,101.3150,0.00,1.01,29.5,1048.7,0.00,24.919,58.700
17/07/2018 10:20:00,101.3250,0.00,1.01,29.5,1171.2,0.00,25.768,55.800
17/07/2018 10:30:00,101.3150,0.00,1.51,29.5,1246.2,0.00,25.550,53.800
17/07/2018 10:40:00,101.3250,0.00,1.51,29.5,1231.2,0.00,25.477,55.000
17/07/2018 10:50:00,101.3150,0.00,1.51,29.5,1286.2,0.00,26.182,53.900
17/07/2018 11:00:00,101.3050,0.00,1.01,29.5,1291.2,0.00,26.061,49.200
17/07/2018 11:10:00,101.3050,0.50,1.51,29.5,1388.7,0.00,25.841,50.300
17/07/2018 11:20:00,101.3050,1.01,2.52,29.5,1386.2,0.00,25.623,52.400
17/07/2018 11:30:00,101.3150,1.01,2.52,29.5,1443.7,0.00,25.914,50.500
17/07/2018 11:40:00,101.3150,0.50,2.01,29.5,1451.2,0.00,25.841,50.100
17/07/2018 11:50:00,101.3250,1.01,2.52,29.5,1508.7,0.00,26.304,50.100
17/07/2018 12:00:00,101.3250,1.51,3.02,28.1,1471.2,0.00,26.134,49.800
17/07/2018 12:10:00,101.3150,1.51,3.02,28.1,1443.7,0.00,25.695,49.800
17/07/2018 12:20:00,101.3150,1.01,2.52,28.1,1491.2,0.00,25.939,49.600
17/07/2018 12:30:00,101.3150,1.01,2.01,28.1,1548.7,0.00,25.744,48.900
17/07/2018 12:40:00,101.3050,1.01,2.52,28.1,1528.7,0.00,26.524,48.100
17/07/2018 12:50:00,101.3050,1.01,2.01,28.1,1616.2,0.00,26.940,47.500
17/07/2018 13:00:00,101.2950,1.01,3.02,28.1,1603.7,0.00,26.280,45.700
17/07/2018 13:10:00,101.3050,1.01,3.02,28.1,1611.2,0.00,26.671,49.600
17/07/2018 13:20:00,101.2950,1.51,3.02,28.1,1628.7,0.00,26.402,48.400
17/07/2018 13:30:00,101.2950,1.51,3.52,28.1,1646.2,0.00,26.524,48.200
17/07/2018 13:40:00,101.2950,1.51,3.02,26.7,1683.7,0.00,26.036,49.400
17/07/2018 13:50:00,101.2950,1.51,3.52,25.3,1681.2,0.00,26.109,48.100
17/07/2018 14:00:00,101.2950,1.51,3.52,25.3,1668.7,0.00,25.890,48.700
17/07/2018 14:10:00,101.2950,1.51,3.52,25.3,1668.7,0.00,25.963,50.000
17/07/2018 14:20:00,101.2950,1.51,3.52,23.9,1666.2,0.00,25.671,51.400
17/07/2018 14:30:00,101.3050,1.51,3.52,23.9,1653.7,0.00,25.720,51.900
17/07/2018 14:40:00,101.3050,1.01,3.02,22.5,1606.2,0.00,26.500,51.500
17/07/2018 14:50:00,101.3050,1.51,2.52,22.5,1618.7,0.00,26.207,48.600
17/07/2018 15:00:00,101.2950,1.51,3.02,22.5,1513.7,0.00,26.573,47.900
17/07/2018 15:10:00,101.2950,1.51,4.03,355.2,1498.7,0.00,25.647,48.900
17/07/2018 15:20:00,101.3050,2.01,4.03,321.5,1566.2,0.00,25.477,52.600
17/07/2018 15:30:00,101.3050,1.51,3.52,320.1,1543.7,0.00,25.963,53.000
17/07/2018 15:40:00,101.2950,1.51,3.02,318.7,1521.2,0.00,26.475,50.900
17/07/2018 15:50:00,101.2850,1.51,3.02,320.1,1491.2,0.00,26.695,47.800
17/07/2018 16:00:00,101.2550,1.51,3.02,318.7,1461.2,0.00,26.524,47.100
17/07/2018 16:10:00,101.2550,1.51,3.02,317.3,1426.2,0.00,26.304,48.800
17/07/2018 16:20:00,101.2550,2.01,3.52,321.5,1373.7,0.00,25.841,50.200
17/07/2018 16:30:00,101.2450,1.51,3.02,321.5,1371.2,0.00,26.109,49.700
17/07/2018 16:40:00,101.2450,1.51,3.02,327.1,1333.7,0.00,25.963,48.500
17/07/2018 16:50:00,101.2350,1.51,3.02,324.3,1293.7,0.00,25.768,49.100
17/07/2018 17:00:00,101.2350,1.51,3.52,322.9,1253.7,0.00,26.061,50.100
17/07/2018 17:10:00,101.2350,1.01,2.52,320.1,1213.7,0.00,26.036,48.200
17/07/2018 17:20:00,101.2350,1.51,3.52,321.5,1173.7,0.00,25.671,48.200
17/07/2018 17:30:00,101.2250,1.51,3.02,318.7,1133.7,0.00,25.720,48.300
17/07/2018 17:40:00,101.2250,1.51,3.52,320.1,1091.2,0.00,25.283,49.700
17/07/2018 17:50:00,101.2250,1.51,3.02,314.5,1043.7,0.00,25.283,51.200
17/07/2018 18:00:00,101.2250,1.51,3.02,313.1,996.2,0.00,25.210,51.800
17/07/2018 18:10:00,101.2350,1.01,3.02,320.1,948.7,0.00,25.113,51.500
17/07/2018 18:20:00,101.2450,1.01,2.52,315.9,898.7,0.00,25.089,51.100
17/07/2018 18:30:00,101.2550,1.51,3.02,315.9,851.2,0.00,24.726,52.200
17/07/2018 18:40:00,101.2650,1.01,3.02,315.9,788.7,0.00,24.677,51.700
17/07/2018 18:50:00,101.2550,1.01,2.52,310.3,733.7,0.00,24.726,51.100
17/07/2018 19:00:00,101.2450,1.01,2.52,336.9,676.2,0.00,24.774,49.300
17/07/2018 19:10:00,101.2450,1.01,2.52,351.0,623.7,0.00,24.605,49.800
17/07/2018 19:20:00,101.2550,1.01,3.02,353.8,568.7,0.00,23.954,49.800
17/07/2018 19:30:00,101.2650,1.01,2.52,353.8,521.2,0.00,23.978,51.300
17/07/2018 19:40:00,101.2750,1.01,2.52,353.8,466.2,0.00,23.665,51.100
17/07/2018 19:50:00,101.2850,0.50,2.01,348.2,413.7,0.00,23.833,51.900
17/07/2018 20:00:00,101.2850,0.00,1.51,331.3,361.2,0.00,23.761,52.700
17/07/2018 20:10:00,101.2950,0.50,1.51,317.3,313.7,0.00,23.352,51.700
17/07/2018 20:20:00,101.3050,0.50,1.51,317.3,268.7,0.00,23.016,51.800
17/07/2018 20:30:00,101.3150,0.00,1.51,317.3,228.7,0.00,22.633,53.200
17/07/2018 20:40:00,101.3250,0.00,1.01,317.3,193.7,0.00,22.585,54.100
17/07/2018 20:50:00,101.3250,0.00,1.01,317.3,156.2,0.00,22.250,55.200
17/07/2018 21:00:00,101.3150,0.00,0.50,317.3,123.7,0.00,21.772,57.300
17/07/2018 21:10:00,101.3150,0.50,2.01,311.7,93.7,0.00,21.604,59.900
17/07/2018 21:20:00,101.3150,0.50,2.01,289.2,68.7,0.00,21.270,61.800
17/07/2018 21:30:00,101.3250,0.50,2.01,287.8,48.7,0.00,21.079,62.600
17/07/2018 21:40:00,101.3550,0.00,1.01,287.8,31.2,0.00,20.555,62.300
17/07/2018 21:50:00,101.3650,0.50,1.51,286.4,18.7,0.00,20.579,64.800
17/07/2018 22:00:00,101.3550,1.01,2.01,271.0,11.2,0.00,20.555,65.200
17/07/2018 22:10:00,101.3650,1.01,2.52,255.5,3.7,0.00,20.460,65.600
17/07/2018 22:20:00,101.3650,1.51,2.52,262.5,1.2,0.00,20.246,67.500
17/07/2018 22:30:00,101.3750,1.51,3.02,265.3,1.2,0.00,19.960,70.400
17/07/2018 22:40:00,101.3750,1.51,3.02,266.7,1.2,0.00,19.960,71.900
17/07/2018 22:50:00,101.3750,2.01,3.52,266.7,1.2,0.00,19.793,73.600
17/07/2018 23:00:00,101.3750,2.01,3.52,266.7,1.2,0.00,19.627,76.200
17/07/2018 23:10:00,101.3850,2.52,4.03,269.6,1.2,0.00,19.222,80.800
17/07/2018 23:20:00,101.3950,2.52,4.03,273.8,1.2,0.00,18.842,86.100
17/07/2018 23:30:00,101.3950,2.52,4.03,275.2,1.2,0.00,18.866,89.300
17/07/2018 23:40:00,101.3950,2.01,4.03,278.0,1.2,0.00,18.652,91.100
17/07/2018 23:50:00,101.4050,1.51,3.02,279.4,1.2,0.00,18.438,92.000
18/07/2018 00:00:00,101.3950,2.01,3.52,279.4,1.2,0.00,18.319,92.800
18/07/2018 00:10:00,101.3950,2.01,3.52,276.6,1.2,0.00,18.176,93.300
18/07/2018 00:20:00,101.3950,1.51,3.02,276.6,1.2,0.00,18.033,93.700
18/07/2018 00:30:00,101.3850,1.51,3.52,276.6,1.2,0.00,17.891,94.100
18/07/2018 00:40:00,101.3850,1.51,2.52,279.4,1.2,0.00,17.796,94.400
18/07/2018 00:50:00,101.3950,1.51,3.52,287.8,1.2,0.00,17.819,94.800
18/07/2018 01:00:00,101.4050,1.51,3.02,289.2,1.2,0.00,17.701,94.900
18/07/2018 01:10:00,101.4050,1.51,3.02,286.4,1.2,0.00,17.653,95.000
18/07/2018 01:20:00,101.4050,1.51,3.02,285.0,1.2,0.00,17.653,95.200
18/07/2018 01:30:00,101.4050,1.51,3.02,287.8,1.2,0.00,17.486,95.300
18/07/2018 01:40:00,101.4050,2.01,3.52,282.2,1.2,0.00,17.558,95.400
18/07/2018 01:50:00,101.4050,2.01,3.52,286.4,1.2,0.00,17.534,95.300
18/07/2018 02:00:00,101.4050,2.01,4.53,283.6,1.2,0.00,17.819,95.100
18/07/2018 02:10:00,101.3950,2.52,4.03,285.0,1.2,0.00,17.677,94.800
18/07/2018 02:20:00,101.3850,3.02,5.54,287.8,1.2,0.00,17.701,94.600
18/07/2018 02:30:00,101.3850,2.52,4.53,290.6,1.2,0.00,17.748,94.200
18/07/2018 02:40:00,101.3850,2.52,4.53,292.0,1.2,0.00,17.605,94.000
18/07/2018 02:50:00,101.3850,2.52,4.53,292.0,1.2,0.00,17.605,93.800
18/07/2018 03:00:00,101.3950,2.52,4.03,293.4,1.2,0.00,17.701,93.400
18/07/2018 03:10:00,101.3950,2.01,3.52,293.4,1.2,0.00,17.534,93.400
18/07/2018 03:20:00,101.3950,1.51,3.02,292.0,1.2,0.00,17.748,93.200
18/07/2018 03:30:00,101.4050,1.51,3.02,285.0,1.2,0.00,17.677,92.900
18/07/2018 03:40:00,101.4150,1.51,3.02,296.2,1.2,0.00,17.558,92.500
18/07/2018 03:50:00,101.4250,1.01,2.52,292.0,1.2,0.00,17.534,92.400
18/07/2018 04:00:00,101.4250,1.51,4.03,296.2,1.2,0.00,17.439,92.200
18/07/2018 04:10:00,101.4250,1.51,3.52,299.0,1.2,0.00,17.510,92.100
18/07/2018 04:20:00,101.4350,2.01,4.03,310.3,1.2,0.00,17.130,91.800
18/07/2018 04:30:00,101.4350,2.01,4.03,313.1,1.2,0.00,17.034,91.900
18/07/2018 04:40:00,101.4250,1.51,3.02,311.7,1.2,0.00,17.153,92.000
18/07/2018 04:50:00,101.4150,1.01,2.52,308.9,1.2,0.00,16.939,92.000
18/07/2018 05:00:00,101.4150,1.01,2.52,320.1,1.2,0.00,16.725,92.300
18/07/2018 05:10:00,101.4250,0.50,2.01,324.3,3.7,0.00,16.725,92.700
18/07/2018 05:20:00,101.4250,0.50,2.01,328.5,6.2,0.00,16.773,93.100
18/07/2018 05:30:00,101.4250,1.01,2.52,335.5,11.2,0.00,16.844,93.100
18/07/2018 05:40:00,101.4350,1.01,2.52,332.7,16.2,0.00,17.058,93.100
18/07/2018 05:50:00,101.4450,1.01,2.52,329.9,23.7,0.00,17.296,93.300
18/07/2018 06:00:00,101.4550,1.51,3.52,318.7,36.2,0.00,17.534,93.500
18/07/2018 06:10:00,101.4550,2.01,4.03,315.9,56.2,0.00,17.558,93.300
18/07/2018 06:20:00,101.4550,2.01,4.53,320.1,88.7,0.00,17.558,93.000
18/07/2018 06:30:00,101.4750,2.01,4.53,317.3,91.2,0.00,17.605,92.900
18/07/2018 06:40:00,101.4850,2.52,4.03,327.1,66.2,0.00,17.653,92.900
18/07/2018 06:50:00,101.4950,2.01,4.03,334.1,78.7,0.00,17.510,93.200
18/07/2018 07:00:00,101.4950,2.01,4.03,334.1,126.2,0.00,17.534,93.400
18/07/2018 07:10:00,101.5050,2.52,4.53,331.3,118.7,0.00,17.534,92.900
18/07/2018 07:20:00,101.5250,2.01,3.52,334.1,138.7,0.00,17.463,91.900
18/07/2018 07:30:00,101.5350,2.01,4.03,336.9,171.2,0.00,17.605,90.400
18/07/2018 07:40:00,101.5450,2.01,4.03,341.2,181.2,0.00,17.701,88.600
18/07/2018 07:50:00,101.5550,2.52,4.53,342.6,166.2,0.00,17.677,86.900
18/07/2018 08:00:00,101.5650,2.52,4.53,341.2,178.7,0.00,17.772,85.800
18/07/2018 08:10:00,101.5750,2.01,4.03,339.7,253.7,0.00,17.867,86.900
18/07/2018 08:20:00,101.5850,2.01,4.03,346.8,238.7,0.00,17.819,85.200
18/07/2018 08:30:00,101.5950,2.01,4.53,339.7,241.2,0.00,17.891,84.600
18/07/2018 08:40:00,101.6050,2.52,4.53,341.2,208.7,0.00,17.701,86.200
18/07/2018 08:50:00,101.5950,2.01,4.03,342.6,256.2,0.00,17.867,87.600
18/07/2018 09:00:00,101.6050,2.52,5.03,338.3,331.2,0.00,17.772,88.000
18/07/2018 09:10:00,101.6050,2.52,5.54,335.5,401.2,0.00,17.867,88.400
18/07/2018 09:20:00,101.6150,3.02,5.54,341.2,518.7,0.00,17.962,86.800
18/07/2018 09:30:00,101.6050,3.52,6.04,344.0,578.7,0.00,18.224,83.800
18/07/2018 09:40:00,101.6050,3.52,6.54,339.7,748.7,0.00,18.485,81.900
18/07/2018 09:50:00,101.6050,3.52,6.04,339.7,746.2,0.00,18.295,81.700
18/07/2018 10:00:00,101.6050,3.02,6.04,339.7,748.7,0.00,18.390,82.400
18/07/2018 10:10:00,101.6150,3.02,6.04,336.9,783.7,0.00,18.652,82.000
18/07/2018 10:20:00,101.6250,4.03,6.54,342.6,798.7,0.00,18.271,80.800
18/07/2018 10:30:00,101.6250,3.52,6.04,345.4,836.2,0.00,18.557,79.800
18/07/2018 10:40:00,101.6450,3.02,5.54,342.6,618.7,0.00,18.461,79.200
18/07/2018 10:50:00,101.6450,3.02,6.04,345.4,588.7,0.00,18.200,78.700
18/07/2018 11:00:00,101.6550,3.02,5.54,344.0,653.7,0.00,18.390,78.800
18/07/2018 11:10:00,101.6550,2.52,5.54,335.5,751.2,0.00,18.580,78.100
18/07/2018 11:20:00,101.6650,3.02,6.04,346.8,831.2,0.00,18.794,76.900
18/07/2018 11:30:00,101.6650,3.02,6.04,346.8,818.7,0.00,18.533,76.500
18/07/2018 11:40:00,101.6850,2.52,5.54,344.0,806.2,0.00,18.652,76.100
18/07/2018 11:50:00,101.6850,3.02,5.54,338.3,1048.7,0.00,19.151,74.400
18/07/2018 12:00:00,101.6950,3.02,5.54,345.4,1418.7,0.00,19.888,72.900
18/07/2018 12:10:00,101.7050,3.02,6.04,342.6,1561.2,0.00,19.770,71.000
18/07/2018 12:20:00,101.7150,3.02,5.54,341.2,1521.2,0.00,19.746,72.000
18/07/2018 12:30:00,101.7250,3.52,6.04,341.2,1148.7,0.00,19.056,72.800
18/07/2018 12:40:00,101.7350,3.02,5.54,344.0,1366.2,0.00,20.103,74.100
18/07/2018 12:50:00,101.7350,3.52,6.04,344.0,1723.7,0.00,19.175,72.100
18/07/2018 13:00:00,101.7450,3.52,6.04,344.0,1693.7,0.00,19.722,73.200
18/07/2018 13:10:00,101.7550,3.52,7.05,345.4,1651.2,0.00,19.222,72.200
18/07/2018 13:20:00,101.7550,4.03,7.55,345.4,1628.7,0.00,19.508,73.700
18/07/2018 13:30:00,101.7650,4.03,7.05,348.2,1588.7,0.00,19.270,73.700
18/07/2018 13:40:00,101.7650,4.03,6.54,345.4,1591.2,0.00,19.318,74.900
18/07/2018 13:50:00,101.7750,4.03,6.54,339.7,1211.2,0.00,18.889,77.600
18/07/2018 14:00:00,101.7750,4.03,7.05,346.8,1363.7,0.00,19.032,77.500
18/07/2018 14:10:00,101.7750,4.03,6.54,344.0,1726.2,0.00,19.318,76.500
18/07/2018 14:20:00,101.7750,4.03,6.54,342.6,1721.2,0.00,19.579,76.600
18/07/2018 14:30:00,101.7750,4.03,7.55,344.0,1606.2,0.00,19.651,76.600
18/07/2018 14:40:00,101.7750,3.52,7.05,352.4,1681.2,0.00,19.318,74.300
18/07/2018 14:50:00,101.7850,3.52,7.55,349.6,1656.2,0.00,19.484,73.700
18/07/2018 15:00:00,101.7950,3.52,6.04,351.0,1611.2,0.00,19.579,74.200
18/07/2018 15:10:00,101.8050,3.52,6.54,345.4,1603.7,0.00,19.175,75.000
18/07/2018 15:20:00,101.8050,3.52,6.04,355.2,1433.7,0.00,18.937,76.400
18/07/2018 15:30:00,101.8050,4.03,7.05,349.6,1543.7,0.00,18.557,76.600
18/07/2018 15:40:00,101.8150,3.52,6.04,351.0,1631.2,0.00,19.270,76.600
18/07/2018 15:50:00,101.8250,4.03,7.55,353.8,1543.7,0.00,19.103,75.000
18/07/2018 16:00:00,101.8250,3.52,6.54,352.4,1493.7,0.00,18.961,74.500
18/07/2018 16:10:00,101.8350,3.02,6.54,348.2,1471.2,0.00,19.508,74.700
18/07/2018 16:20:00,101.8350,3.02,5.54,346.8,1426.2,0.00,19.460,75.100
18/07/2018 16:30:00,101.8250,3.02,5.54,351.0,1381.2,0.00,19.341,73.900
18/07/2018 16:40:00,101.8250,3.02,5.54,353.8,1371.2,0.00,19.270,74.400
18/07/2018 16:50:00,101.8250,3.52,5.54,352.4,1108.7,0.00,18.985,74.700
18/07/2018 17:00:00,101.8350,3.02,6.04,348.2,1143.7,0.00,19.032,75.500
18/07/2018 17:10:00,101.8350,2.52,5.54,352.4,1186.2,0.00,19.413,75.000
18/07/2018 17:20:00,101.8250,2.52,6.04,349.6,1176.2,0.00,18.889,73.900
18/07/2018 17:30:00,101.8250,2.52,5.03,349.6,1123.7,0.00,19.627,74.900
18/07/2018 17:40:00,101.8250,3.02,5.54,346.8,983.7,0.00,18.842,76.400
18/07/2018 17:50:00,101.8150,3.02,6.04,345.4,1053.7,0.00,19.008,76.700
18/07/2018 18:00:00,101.8250,3.02,5.54,349.6,978.7,0.00,18.509,76.300
18/07/2018 18:10:00,101.8150,3.02,6.04,351.0,956.2,0.00,18.461,76.100
18/07/2018 18:20:00,101.8150,3.02,6.04,349.6,893.7,0.00,18.604,75.700
18/07/2018 18:30:00,101.8150,3.02,6.04,345.4,843.7,0.00,18.461,75.500
18/07/2018 18:40:00,101.8250,3.02,5.54,345.4,786.2,0.00,18.509,75.700
18/07/2018 18:50:00,101.8250,2.52,5.54,348.2,733.7,0.00,18.485,74.600
18/07/2018 19:00:00,101.8350,3.02,5.54,346.8,686.2,0.00,18.247,74.500
18/07/2018 19:10:00,101.8450,2.52,4.53,349.6,633.7,0.00,18.319,75.500
18/07/2018 19:20:00,101.8450,2.52,5.03,349.6,578.7,0.00,18.176,76.600
18/07/2018 19:30:00,101.8550,2.52,5.03,353.8,531.2,0.00,18.081,77.000
18/07/2018 19:40:00,101.8450,2.52,5.54,351.0,481.2,0.00,18.057,77.500
18/07/2018 19:50:00,101.8450,2.52,4.53,352.4,428.7,0.00,17.891,78.000
18/07/2018 20:00:00,101.8450,2.52,4.53,352.4,366.2,0.00,17.796,78.600
