         Central European Time;   Temperature;  Dissolved Oxygen;  Dissolved Oxygen Saturation
           2017-07-01 22:11:00;17.748018;9.2539;97.304915
           2017-07-01 22:21:00;17.706022;9.243746;97.114022
           2017-07-01 22:31:00;17.680819;9.180849;96.403097
           2017-07-01 22:41:00;17.596788;9.114046;95.535732
           2017-07-01 22:51:00;17.588383;9.093424;95.303013
           2017-07-01 23:01:00;17.537944;9.055384;94.805427
           2017-07-01 23:11:00;17.47908;9.00494;94.162539
           2017-07-01 23:21:00;17.487491;8.964073;93.751525
           2017-07-01 23:31:00;17.453848;8.944285;93.479431
           2017-07-01 23:41:00;17.437024;8.874;92.712546
           2017-07-01 23:51:00;17.428611;8.824169;92.17586
           2017-07-02 00:01:00;17.420198;8.826794;92.187208
           2017-07-02 00:11:00;17.420198;8.77469;91.643033
           2017-07-02 00:21:00;17.445436;8.722544;91.146066
           2017-07-02 00:31:00;17.394957;8.716028;90.982754
           2017-07-02 00:41:00;17.428611;8.654428;90.402773
           2017-07-02 00:51:00;17.428611;8.610806;89.947104
           2017-07-02 01:01:00;17.437024;8.593769;89.784787
           2017-07-02 01:11:00;17.378128;8.582763;89.560403
           2017-07-02 01:21:00;17.319212;8.550244;89.112077
           2017-07-02 01:31:00;17.310794;8.495572;88.526804
           2017-07-02 01:41:00;17.293956;8.436782;87.883462
           2017-07-02 01:51:00;17.268697;8.430214;87.768985
           2017-07-02 02:01:00;17.293956;8.31079;86.57104
           2017-07-02 02:11:00;17.319212;8.248135;85.963446
           2017-07-02 02:21:00;17.285537;8.203138;85.434722
           2017-07-02 02:31:00;17.251856;8.219782;85.548186
           2017-07-02 02:41:00;17.235013;8.238403;85.711976
           2017-07-02 02:51:00;17.192897;8.236997;85.622331
           2017-07-02 03:01:00;17.176048;8.112776;84.301517
           2017-07-02 03:11:00;17.150772;8.140314;84.543186
           2017-07-02 03:21:00;17.108636;8.193253;85.018368
           2017-07-02 03:31:00;17.142345;8.176644;84.905604
           2017-07-02 03:41:00;17.251856;8.165252;84.98066
           2017-07-02 03:51:00;17.319212;8.152553;84.967274
           2017-07-02 04:01:00;17.487491;8.057133;84.266215
           2017-07-02 04:11:00;17.588383;7.962107;83.446322
           2017-07-02 04:21:00;17.638808;7.921638;83.10871
           2017-07-02 04:31:00;17.638808;7.895421;82.833659
           2017-07-02 04:41:00;17.647211;7.821533;82.072711
           2017-07-02 04:51:00;17.622001;7.847944;82.306989
           2017-07-02 05:01:00;17.588383;7.818362;81.939812
           2017-07-02 05:11:00;17.579977;7.801312;81.746919
           2017-07-02 05:21:00;17.579977;7.756336;81.275633
           2017-07-02 05:31:00;17.596788;7.726186;80.987833
           2017-07-02 05:41:00;17.588383;7.703021;80.730989
           2017-07-02 05:51:00;17.571571;7.688554;80.551375
           2017-07-02 06:01:00;17.571571;7.600423;79.628044
           2017-07-02 06:11:00;17.563165;7.6845;80.494913
           2017-07-02 06:21:00;17.546351;7.663766;80.249821
           2017-07-02 06:31:00;17.4959;7.702786;80.57427
           2017-07-02 06:41:00;17.47908;7.650448;79.998935
           2017-07-02 06:51:00;17.445436;7.70384;80.501137
           2017-07-02 07:01:00;17.352881;7.767446;81.010206
           2017-07-02 07:11:00;17.184473;7.898279;82.087022
           2017-07-02 07:21:00;17.058058;7.862161;81.496804
           2017-07-02 07:31:00;17.007465;7.87634;81.557673
           2017-07-02 07:41:00;16.939983;7.888802;81.57171
           2017-07-02 07:51:00;16.855591;7.899565;81.539028
           2017-07-02 08:01:00;16.804934;7.986013;82.343999
           2017-07-02 08:11:00;16.79649;7.94897;81.947558
           2017-07-02 08:21:00;16.855591;7.938747;81.943463
           2017-07-02 08:31:00;16.923108;7.998498;82.676834
           2017-07-02 08:41:00;16.855591;8.031061;82.896325
           2017-07-02 08:51:00;17.074919;7.935657;82.287558
           2017-07-02 09:01:00;17.083349;8.019018;83.166567
           2017-07-02 09:11:00;17.024331;8.143139;84.34999
           2017-07-02 09:21:00;17.049627;8.10214;83.969593
           2017-07-02 09:31:00;16.906232;8.218314;84.919017
           2017-07-02 09:41:00;16.703571;8.381919;86.242822
           2017-07-02 09:51:00;16.669768;8.399056;86.357886
           2017-07-02 10:01:00;16.7796;8.366122;86.217561
           2017-07-02 10:11:00;16.762708;8.434182;86.888205
           2017-07-02 10:21:00;16.880914;8.426721;87.026392
           2017-07-02 10:31:00;16.939983;8.493694;87.826408
           2017-07-02 10:41:00;16.956856;8.517035;88.0988
           2017-07-02 10:51:00;16.939983;8.586622;88.787301
           2017-07-02 11:01:00;16.973728;8.663076;89.640999
           2017-07-02 11:11:00;17.032763;8.615908;89.262824
           2017-07-02 11:21:00;17.150772;8.652213;89.859636
           2017-07-02 11:31:00;17.268697;8.558372;89.103269
           2017-07-02 11:41:00;17.361297;8.559053;89.281819
           2017-07-02 11:51:00;17.361297;8.508894;88.758597
           2017-07-02 12:01:00;17.369712;8.585319;89.57144
           2017-07-02 12:11:00;17.394957;8.599324;89.764532
           2017-07-02 12:21:00;17.428611;8.603562;89.871435
           2017-07-02 12:31:00;17.462259;8.586108;89.751647
           2017-07-02 12:41:00;17.487491;8.600145;89.945353
           2017-07-02 12:51:00;17.521127;8.662628;90.661921
           2017-07-02 13:01:00;17.571571;8.669139;90.824759
           2017-07-02 13:11:00;17.613597;8.685585;91.076117
           2017-07-02 13:21:00;17.630405;8.629306;90.517399
           2017-07-02 13:31:00;17.664016;8.714245;91.471819
           2017-07-02 13:41:00;17.655614;8.731581;91.637898
           2017-07-02 13:51:00;17.638808;8.583226;90.049664
           2017-07-02 14:01:00;17.622001;8.624585;90.452177
           2017-07-02 14:11:00;17.596788;8.632254;90.485466
           2017-07-02 14:21:00;17.571571;8.625376;90.366263
           2017-07-02 14:31:00;17.563165;8.642496;90.529893
           2017-07-02 14:41:00;17.554758;8.688938;91.000553
           2017-07-02 14:51:00;17.512719;8.760856;91.674013
           2017-07-02 15:01:00;17.411785;8.821951;92.120565
           2017-07-02 15:11:00;17.386543;8.85228;92.38891
           2017-07-02 15:21:00;17.344464;8.888023;92.681024
           2017-07-02 15:31:00;17.352881;8.877852;92.591132
           2017-07-02 15:41:00;17.386543;8.844789;92.310728
           2017-07-02 15:51:00;17.369712;8.865055;92.489952
           2017-07-02 16:01:00;17.369712;8.865055;92.489952
           2017-07-02 16:11:00;17.378128;8.877442;92.635353
           2017-07-02 16:21:00;17.403371;8.922311;93.152297
           2017-07-02 16:31:00;17.453848;8.906407;93.083556
           2017-07-02 16:41:00;17.47067;8.855949;92.588453
           2017-07-02 16:51:00;17.4959;8.7809;91.85178
           2017-07-02 17:01:00;17.529536;8.77048;91.806654
           2017-07-02 17:11:00;17.537944;8.782727;91.950842
           2017-07-02 17:21:00;17.571571;8.764894;91.827964
           2017-07-02 17:31:00;17.605193;8.710207;91.318446
           2017-07-02 17:41:00;17.579977;8.747485;91.661498
           2017-07-02 17:51:00;17.579977;8.732704;91.506614
           2017-07-02 18:01:00;17.563165;8.730501;91.451743
           2017-07-02 18:11:00;17.563165;8.745275;91.6065
           2017-07-02 18:21:00;17.579977;8.703235;91.197819
           2017-07-02 18:31:00;17.579977;8.695886;91.120812
           2017-07-02 18:41:00;17.579977;8.836818;92.597584
           2017-07-02 18:51:00;17.579977;8.829331;92.51913
           2017-07-02 19:01:00;17.571571;8.998542;94.275845
           2017-07-02 19:11:00;17.554758;8.927633;93.500441
           2017-07-02 19:21:00;17.529536;9.01957;94.414051
           2017-07-02 19:31:00;17.47067;9.038333;94.495267
           2017-07-02 19:41:00;17.437024;9.003;94.060294
           2017-07-02 19:51:00;17.420198;8.93215;93.287548
           2017-07-02 20:01:00;17.411785;8.904539;92.982965
           2017-07-02 20:11:00;17.394957;8.894743;92.84828
           2017-07-02 20:21:00;17.361297;8.86019;92.423062
           2017-07-02 20:31:00;17.32763;8.840774;92.15613
           2017-07-02 20:41:00;17.310794;8.734658;91.018163
           2017-07-02 20:51:00;17.277117;8.745085;91.063109
           2017-07-02 21:01:00;17.251856;8.804792;91.636735
           2017-07-02 21:11:00;17.251856;8.812233;91.714178
           2017-07-02 21:21:00;17.209745;8.788218;91.384206
           2017-07-02 21:31:00;17.159198;8.73007;90.684141
           2017-07-02 21:41:00;17.108636;8.760513;90.904616
           2017-07-02 21:51:00;17.066489;8.758875;90.807832
           2017-07-02 22:01:00;17.041195;8.671386;89.853389
           2017-07-02 22:11:00;16.999031;8.648009;89.532368
           2017-07-02 22:21:00;16.956856;8.639225;89.362713
           2017-07-02 22:31:00;16.931546;8.582011;88.723983
           2017-07-02 22:41:00;16.897793;8.563607;88.471288
